date,home_team,away_team,side,odds,model_prob,implied_prob,edge,kelly_full,kelly_applied,bet_size_dollars,market
2026-02-28,Tenn-Martin Skyhawks,Tennessee St,away,132,0.9553990607917116,0.43103448275862066,0.5243645780330909,0.3972458924493112,0.0993114731123278,993,away_ml
2026-02-28,Albany Great Danes,New Hampshire,away,132,0.9553990607917116,0.43103448275862066,0.5243645780330909,0.3972458924493112,0.0993114731123278,993,away_ml
2026-03-01,Northern Kentucky Norse,Wright St Raiders,away,128,0.9524665691044197,0.43859649122807015,0.5138700778763496,0.4014609983408981,0.1,1000,away_ml
2026-02-28,Louisiana Tech,Florida Int'l Golden Panthers,away,132,0.9421887342464732,0.43103448275862066,0.5111542514878525,0.38723806930897914,0.09680951732724478,968,away_ml
2026-02-28,Idaho Vandals,N Colorado,away,122,0.9479657012508856,0.45045045045045046,0.4975152508004352,0.40779938590199616,0.1,1000,away_ml
2026-02-28,Alabama A&M,Alabama St Hornets,away,110,0.9728910692748624,0.47619047619047616,0.4967005930843862,0.4515459937130783,0.1,1000,away_ml
2026-02-28,Princeton,Dartmouth Big Green,away,112,0.9625108909860307,0.4716981132075472,0.49081277777848353,0.43822569444507453,0.1,1000,away_ml
2026-02-28,Idaho State Bengals,Weber State,away,116,0.9428319684969744,0.46296296296296297,0.4798690055340114,0.4136801771844925,0.1,1000,away_ml
2026-02-28,Nicholls St Colonels,SE Louisiana Lions,away,172,0.8433459155754279,0.36764705882352944,0.4756988567518985,0.2765691027627317,0.06914227569068293,691,away_ml
2026-02-28,Hampton Pirates,Northeastern,away,172,0.8433459155754279,0.36764705882352944,0.4756988567518985,0.2765691027627317,0.06914227569068293,691,away_ml
2026-02-28,Holy Cross Crusaders,Loyola (MD) Greyhounds,away,106,0.9504125598238495,0.4854368932038835,0.46497566661996603,0.43865628926411887,0.1,1000,away_ml
2026-02-28,Binghamton Bearcats,Maine Black,away,-104,0.9450986637119452,0.5098039215686274,0.43529474214331776,0.4527065318290504,0.1,1000,away_ml
2026-02-28,SIU-Edwardsville Cougars,Eastern Illinois Panthers,away,210,0.7561784375579715,0.3225806451612903,0.4335977923966812,0.20647513923651487,0.051618784809128716,516,away_ml
2026-02-28,Prairie View Panthers,Alcorn St Braves,away,210,0.7561784375579715,0.3225806451612903,0.4335977923966812,0.20647513923651487,0.051618784809128716,516,away_ml
2026-02-28,Southern Jaguars,Bethune-Cookman,away,-102,0.9367823366511625,0.504950495049505,0.43183184160165755,0.4404684784336907,0.1,1000,away_ml
