date,home_team,away_team,side,odds,model_prob,implied_prob,edge,kelly_full,kelly_applied,bet_size_dollars,market
2025-12-18,Robert Morris Colonials,Youngstown St Penguins,away,112,0.9625108909860307,0.4716981132075472,0.49081277777848353,0.43822569444507453,0.1,1000,away_ml
2025-12-18,Vermont Catamounts,Siena Saints,away,-102,0.8948654541747683,0.504950495049505,0.3899149591252633,0.39771325830776855,0.09942831457694214,994,away_ml
2025-12-18,Old Dominion Monarchs,James Madison Dukes,away,-102,0.8752816690694522,0.504950495049505,0.3703311740199472,0.37773779750034614,0.09443444937508653,944,away_ml
2025-12-18,UC Davis Aggies,Seattle Redhawks,away,-160,0.9733130289698683,0.6153846153846154,0.35792841358525285,0.5726854617364046,0.1,1000,away_ml
2025-12-18,Bellarmine Knights,Chattanooga Mocs,away,-140,0.9218688182555329,0.5833333333333334,0.33853548492219954,0.47394967889107925,0.1,1000,away_ml
2025-12-17,Xavier Musketeers,Creighton Bluejays,home,-200,0.9944957976618911,0.6666666666666666,0.3278291309952245,0.655658261990449,0.1,1000,home_ml
2025-12-18,Texas State Bobcats,Arkansas St Red Wolves,away,-188,0.9780426190357767,0.6527777777777778,0.3252648412579989,0.611497901565038,0.1,1000,away_ml
2025-12-18,Florida A&M Rattlers,Jacksonville Dolphins,away,-148,0.9166441219872739,0.5967741935483871,0.31986992843888673,0.47340749408955235,0.1,1000,away_ml
2025-12-18,Green Bay Phoenix,UC Santa Barbara Gauchos,away,-215,0.9430993982092891,0.6825396825396826,0.26055971566960656,0.5602033886896541,0.1,1000,away_ml
2025-12-18,Nicholls St Colonels,Houston Christian,away,164,0.6002962471021394,0.3787878787878788,0.22150836831426057,0.13506607824040281,0.033766519560100704,338,away_ml
2025-12-18,Middle Tennessee Blue Raiders,Kennesaw St Owls,away,164,0.6002962471021394,0.3787878787878788,0.22150836831426057,0.13506607824040281,0.033766519560100704,338,away_ml
2025-12-18,Stephen F. Austin Lumberjacks,Texas A&M-CC Islanders,home,-285,0.9024798711766365,0.7402597402597403,0.16222013091689624,0.4623273731131543,0.1,1000,home_ml
