date,home_team,away_team,side,odds,model_prob,implied_prob,edge,kelly_full,kelly_applied,bet_size_dollars,market
2026-01-29,Boston Univ. Terriers,Navy Midshipmen,away,-138,0.9726452003244522,0.5798319327731093,0.39281326755134294,0.5420823092208532,0.1,1000,away_ml
2026-01-29,Fort Wayne Mastodons,Oakland Golden Grizzlies,away,-124,0.9257635268187974,0.5535714285714286,0.37219209824736876,0.4615182018267373,0.1,1000,away_ml
2026-01-29,Southern Illinois Salukis,Northern Iowa Panthers,home,-122,0.9206512635074958,0.5495495495495496,0.3711017139579462,0.4527440910286944,0.1,1000,home_ml
2026-01-29,Omaha Mavericks,South Dakota St Jackrabbits,away,-130,0.9171864539177093,0.5652173913043478,0.35196906261336147,0.45755978139736997,0.1,1000,away_ml
2026-01-29,Texas State Bobcats,Marshall Thundering Herd,home,126,0.7788938248466719,0.4424778761061947,0.3364159487404772,0.2669967847146645,0.06674919617866612,667,home_ml
2026-01-29,Florida Int'l Golden Panthers,Jacksonville St Gamecocks,away,168,0.7078630563583397,0.373134328358209,0.3347287280001307,0.19924329047626832,0.04981082261906708,498,away_ml
2026-01-29,Fordham Rams,La Salle Explorers,home,-205,0.9947351518781561,0.6721311475409836,0.3226040043371725,0.6613382088912036,0.1,1000,home_ml
2026-01-29,UMKC Kangaroos,Denver Pioneers,away,-194,0.9753448617407963,0.6598639455782312,0.315480916162565,0.6120329773553762,0.1,1000,away_ml
2026-01-29,Lafayette Leopards,Bucknell Bison,home,-176,0.9409971434322321,0.6376811594202898,0.30331598401194226,0.5338361318610182,0.1,1000,home_ml
2026-01-29,Loyola (MD) Greyhounds,American Eagles,away,-205,0.9753448617407963,0.6721311475409836,0.3032137141998127,0.621588114109616,0.1,1000,away_ml
2026-01-29,Pepperdine Waves,San Diego Toreros,away,-132,0.8681941667386532,0.5689655172413793,0.2992286494972739,0.39498181733640153,0.09874545433410038,987,away_ml
2026-01-28,Army Knights,Lehigh Mountain Hawks,away,-152,0.895564989308444,0.6031746031746031,0.29239038613384083,0.44443338692343803,0.1,1000,away_ml
2026-01-29,Eastern Kentucky Colonels,Austin Peay Governors,away,-102,0.7830077463684287,0.504950495049505,0.2780572513189238,0.2836183963453022,0.07090459908632556,709,away_ml
2026-01-29,Oregon Ducks,UCLA,away,-215,0.9363025642377245,0.6825396825396826,0.25376288169804195,0.5455901956507903,0.1,1000,away_ml
2026-01-29,East Carolina Pirates,Rice Owls,away,104,0.7383912697253439,0.49019607843137253,0.24819519129397133,0.23864922239804934,0.059662305599512334,597,away_ml
2026-01-29,Georgia,Tennessee Volunteers,away,110,0.6754420625419089,0.47619047619047616,0.1992515863514327,0.18113780577402971,0.04528445144350743,453,away_ml
2026-01-29,Temple Owls,Charlotte 49ers,away,176,0.5525693068810815,0.36231884057971014,0.19025046630137138,0.10809685585305193,0.02702421396326298,270,away_ml
2026-01-29,Florida St Seminoles,California Golden,away,160,0.5673402230149989,0.38461538461538464,0.18272483839961423,0.11420302399975889,0.028550755999939722,286,away_ml
2026-01-29,Missouri St,Sam Houston St Bearkats,away,112,0.650693698381124,0.4716981132075472,0.17899558517357683,0.15981748676212215,0.03995437169053054,400,away_ml
2026-01-29,Valparaiso Beacons,Belmont,away,-205,0.8347785360843231,0.6721311475409836,0.1626473885433395,0.333427146513846,0.0833567866284615,834,away_ml
2026-01-29,Auburn,Texas Longhorns,home,-300,0.9071890117773174,0.75,0.15718901177731737,0.4715670353319522,0.1,1000,home_ml
2026-01-29,Kennesaw St Owls,Western Kentucky Hilltoppers,away,220,0.4415877293941647,0.3125,0.12908772939416469,0.05867624063371121,0.014669060158427803,147,away_ml
