date,home_team,away_team,side,odds,model_prob,implied_prob,edge,kelly_full,kelly_applied,bet_size_dollars,market
2026-01-22,UT-Arlington Mavericks,Tarleton State Texans,away,136,0.9365350746940504,0.423728813559322,0.5128062611347284,0.37706342730494724,0.09426585682623681,943,away_ml
2026-01-21,South Carolina Upstate,UNC Asheville,away,118,0.9489008931680594,0.45871559633027525,0.4901852968377841,0.4154112685065968,0.1,1000,away_ml
2026-01-22,Richmond Spiders,Rhode Island Rams,away,132,0.9025398455300643,0.43103448275862066,0.4715053627714436,0.3572010324026087,0.08930025810065217,893,away_ml
2026-01-22,American Eagles,Colgate Raiders,away,116,0.9301697784161583,0.46296296296296297,0.46720681545319537,0.40276449608034076,0.1,1000,away_ml
2026-01-22,Grand Canyon Antelopes,San Diego St Aztecs,away,-111,0.9461653495020127,0.5260663507109005,0.42009899879111223,0.4663098886581345,0.1,1000,away_ml
2026-01-22,Detroit Mercy Titans,Fort Wayne Mastodons,away,-154,0.9788199633861234,0.6062992125984252,0.3725207507876982,0.5736819562130552,0.1,1000,away_ml
2026-01-22,Rice Owls,Temple Owls,away,-140,0.9477798608403977,0.5833333333333334,0.3644465275070643,0.5102251385098899,0.1,1000,away_ml
2026-01-22,San Diego Toreros,Washington St Cougars,away,-160,0.9597176151472829,0.6153846153846154,0.3443329997626675,0.550932799620268,0.1,1000,away_ml
2026-01-21,VMI Keydets,UNC Greensboro,away,-152,0.895564989308444,0.6031746031746031,0.29239038613384083,0.44443338692343803,0.1,1000,away_ml
2026-01-22,Chattanooga Mocs,East Tennessee St Buccaneers,away,-275,0.9933955516506603,0.7333333333333333,0.260062218317327,0.7151711003726491,0.1,1000,away_ml
2026-01-22,Tulsa Golden Hurricane,Memphis,away,215,0.5651215682609463,0.31746031746031744,0.24766125080062884,0.11519127944215296,0.02879781986053824,288,away_ml
2026-01-22,Western Kentucky Hilltoppers,Liberty Flames,away,-152,0.8499532918159804,0.6031746031746031,0.2467786886413773,0.37510360673489346,0.09377590168372336,938,away_ml
2026-01-22,Drake,Murray St Racers,away,-230,0.9367060864406458,0.696969696969697,0.23973638947094877,0.5513936957831823,0.1,1000,away_ml
2026-01-22,Presbyterian Blue Hose,Charleston Southern Buccaneers,away,-144,0.7995538935275386,0.5901639344262295,0.2093899591013091,0.3015215411058851,0.07538038527647127,754,away_ml
2026-01-22,Boston College Eagles,Pittsburgh Panthers,home,112,0.6786370991774617,0.4716981132075472,0.20693898596991456,0.18476695175885227,0.04619173793971307,462,home_ml
2026-01-22,Creighton Bluejays,Xavier Musketeers,home,-385,0.9854889187249323,0.7938144329896907,0.1916744857352416,0.7379467700806799,0.1,1000,home_ml
2026-01-22,Valparaiso Beacons,Southern Illinois Salukis,home,-122,0.7386129548671586,0.5495495495495496,0.189063405317609,0.23065735448748298,0.057664338621870745,577,home_ml
2026-01-21,Wofford Terriers,Samford,away,162,0.5617827496694479,0.3816793893129771,0.18010336035647073,0.11117491380029057,0.027793728450072643,278,away_ml
2026-01-22,Arizona St Sun Devils,West Virginia Mountaineers,away,112,0.650693698381124,0.4716981132075472,0.17899558517357683,0.15981748676212215,0.03995437169053054,400,away_ml
2026-01-22,Bucknell Bison,Army Knights,home,-300,0.9181931977359128,0.75,0.1681931977359128,0.5045795932077385,0.1,1000,home_ml
2026-01-22,Villanova Wildcats,Georgetown Hoyas,home,-530,0.9918838435661679,0.8412698412698413,0.1506140022963266,0.7982542121705312,0.1,1000,home_ml
