date,home_team,away_team,side,odds,model_prob,implied_prob,edge,kelly_full,kelly_applied,bet_size_dollars,market
2026-02-22,DePaul Blue Demons,Providence Friars,home,-126,0.8408423850379935,0.5575221238938053,0.2833202611441882,0.3569835290416772,0.0892458822604193,892,home_ml
2026-02-21,Southern Jaguars,Grambling Tigers,home,-250,0.9948200464039986,0.7142857142857143,0.28053433211828427,0.7013358302957108,0.1,1000,home_ml
2026-02-21,Charleston Cougars,Monmouth Hawks,away,172,0.644974404639481,0.36764705882352944,0.27732734581595153,0.16123682896276254,0.040309207240690634,403,away_ml
2026-02-21,Charlotte 49ers,East Carolina Pirates,home,-240,0.981599540164519,0.7058823529411765,0.2757171872233425,0.6617212493360218,0.1,1000,home_ml
2026-02-21,Virginia Tech Hokies,Wake Forest Demon Deacons,home,-225,0.9666503715349731,0.6923076923076923,0.27434267922728084,0.6172710282613819,0.1,1000,home_ml
2026-02-22,CSU Bakersfield Roadrunners,CSU Fullerton Titans,away,-260,0.9942005337421594,0.7222222222222222,0.27197831151993723,0.7071436099518369,0.1,1000,away_ml
2026-02-21,Northern Illinois,Ohio Bobcats,away,-260,0.9942005337421594,0.7222222222222222,0.27197831151993723,0.7071436099518369,0.1,1000,away_ml
2026-02-22,NJIT Highlanders,Vermont Catamounts,home,160,0.6533128468966257,0.38461538461538464,0.2686974622812411,0.16793591392577567,0.04198397848144392,420,home_ml
2026-02-21,Duke,Michigan Wolverines,away,-162,0.879473681536331,0.6183206106870229,0.26115307084930806,0.423067974775879,0.1,1000,away_ml
2026-02-21,Kennesaw St Owls,Louisiana Tech,away,220,0.5730169740727111,0.3125,0.2605169740727111,0.11841680639668686,0.029604201599171716,296,away_ml
2026-02-21,Columbia Lions,Dartmouth Big Green,home,-290,0.9929122455014099,0.7435897435897436,0.24932250191166627,0.7230352555438322,0.1,1000,home_ml
2026-02-22,Oral Roberts Golden Eagles,South Dakota Coyotes,away,-105,0.7603263976531739,0.5121951219512195,0.24813127570195437,0.2605378394870521,0.06513445987176303,651,away_ml
2026-02-22,UCLA,Illinois Fighting Illini,away,-310,0.9880385863168084,0.7560975609756098,0.23194102534119865,0.719017178557716,0.1,1000,away_ml
2026-02-21,Stony Brook Seawolves,Hampton Pirates,home,-205,0.9001860940767604,0.6721311475409836,0.22805494653577685,0.46751264039834256,0.1,1000,home_ml
2026-02-21,Northern Iowa Panthers,Southern Illinois Salukis,home,-330,0.993863486407357,0.7674418604651163,0.2264216259422407,0.7471913656093944,0.1,1000,home_ml
2026-02-21,UNC Greensboro,East Tennessee St Buccaneers,away,-325,0.9868127063289805,0.7647058823529411,0.22210682397603942,0.721847177922128,0.1,1000,away_ml
2026-02-21,UIC Flames,Valparaiso Beacons,home,-320,0.9836272152958759,0.7619047619047619,0.22172245339111407,0.709511850851565,0.1,1000,home_ml
2026-02-21,Tennessee St,SIU-Edwardsville Cougars,away,164,0.6002962471021394,0.3787878787878788,0.22150836831426057,0.13506607824040281,0.033766519560100704,338,away_ml
2026-02-21,Seton Hall Pirates,Georgetown Hoyas,home,-235,0.9157867702708162,0.7014925373134329,0.21429423295738337,0.503591447449851,0.1,1000,home_ml
2026-02-21,Eastern Illinois Panthers,Southern Indiana Screaming Eagles,home,-192,0.8675744923203766,0.6575342465753424,0.21004024574503422,0.4032772718304656,0.1,1000,home_ml
2026-02-21,Campbell Fighting Camels,UNC Wilmington Seahawks,away,-152,0.8093362198445613,0.6031746031746031,0.20616161666995814,0.3133656573383363,0.07834141433458408,783,away_ml
2026-02-21,UT-Arlington Mavericks,Utah Valley Wolverines,away,-300,0.9544472382302616,0.75,0.20444723823026156,0.6133417146907848,0.1,1000,away_ml
2026-02-22,Bellarmine Knights,Eastern Kentucky Colonels,away,118,0.6631459811475566,0.45871559633027525,0.20443038481728137,0.1732460888282046,0.04331152220705115,433,away_ml
2026-02-21,California Golden,Stanford Cardinal,away,110,0.6754420625419089,0.47619047619047616,0.1992515863514327,0.18113780577402971,0.04528445144350743,453,away_ml
2026-02-21,SE Louisiana Lions,UT Rio Grande Valley Vaqueros,away,-192,0.8549635041534721,0.6575342465753424,0.19742925757812968,0.3790641745500089,0.09476604363750223,948,away_ml
2026-02-21,TCU Horned Frogs,West Virginia Mountaineers,away,210,0.5185706573659364,0.3225806451612903,0.19599001220464612,0.09332857724030767,0.023332144310076918,233,away_ml
2026-02-21,Maryland Terrapins,Washington,away,-176,0.8199268851205727,0.6376811594202898,0.18224572570028286,0.3207524772324977,0.08018811930812443,802,away_ml
2026-02-21,Charleston Southern Buccaneers,Longwood Lancers,home,-188,0.8324002474987849,0.6527777777777778,0.17962246972100715,0.33769024307549345,0.08442256076887336,844,home_ml
2026-02-21,Minnesota Golden Gophers,Rutgers Scarlet Knights,home,-410,0.9783959851431316,0.803921568627451,0.17447441651568063,0.7153451077142906,0.1,1000,home_ml
2026-02-21,The Citadel,Chattanooga Mocs,away,-200,0.8347785360843231,0.6666666666666666,0.16811186941765643,0.33622373883531287,0.08405593470882822,841,away_ml
2026-02-21,Toledo Rockets,Eastern Michigan Eagles,home,-480,0.9900830348671563,0.8275862068965517,0.1624968279706046,0.7799847742589023,0.1,1000,home_ml
2026-02-21,South Alabama Jaguars,Troy Trojans,away,-142,0.7462947174702109,0.5867768595041323,0.15951785796607865,0.2265153583118317,0.056628839577957925,566,away_ml
2026-02-21,Western Illinois Leathernecks,Morehead St Eagles,away,-420,0.9646974614477103,0.8076923076923077,0.15700515375540258,0.6594216457726907,0.1,1000,away_ml
2026-02-21,High Point Panthers,Winthrop Eagles,home,-420,0.9618060424139682,0.8076923076923077,0.15411373472166046,0.6472776858309738,0.1,1000,home_ml
2026-02-21,Houston Cougars,Arizona,away,205,0.466168511234224,0.32786885245901637,0.1382996587752076,0.06746324818302811,0.016865812045757027,169,away_ml
