date,home_team,away_team,side,odds,model_prob,implied_prob,edge,kelly_full,kelly_applied,bet_size_dollars,market
2026-01-20,Jackson St,Texas Southern,away,136,0.9365350746940504,0.423728813559322,0.5128062611347284,0.37706342730494724,0.09426585682623681,943,away_ml
2026-01-20,Chicago St Cougars,New Haven Chargers,away,106,0.9672154292375729,0.4854368932038835,0.48177853603368936,0.4545080528619711,0.1,1000,away_ml
2026-01-20,N Colorado,Montana St Bobcats,away,114,0.9464939090934453,0.4672897196261682,0.4792041894672771,0.4203545521642783,0.1,1000,away_ml
2026-01-19,Le Moyne Dolphins,LIU Sharks,away,-102,0.9200750910602324,0.504950495049505,0.4151245960107275,0.423427087930942,0.1,1000,away_ml
2026-01-19,Dartmouth Big Green,Princeton,away,-102,0.9200750910602324,0.504950495049505,0.4151245960107275,0.423427087930942,0.1,1000,away_ml
2026-01-19,Alcorn St Braves,Prairie View Panthers,away,-144,0.9788199633861234,0.5901639344262295,0.38865602895989393,0.5596646817022473,0.1,1000,away_ml
2026-01-19,Arkansas-Pine Bluff Golden Lions,Bethune-Cookman,away,-152,0.9788199633861234,0.6031746031746031,0.3756453602115203,0.5709809475215107,0.1,1000,away_ml
2026-01-19,St. Francis (PA) Red Flash,Stonehill Skyhawks,away,-118,0.8841145242849975,0.5412844036697247,0.34283012061527274,0.40453954232602185,0.1,1000,away_ml
2026-01-19,Brown,Cornell Big Red,away,-130,0.8943146038742278,0.5652173913043478,0.32909721256988,0.42782637634084403,0.1,1000,away_ml
2026-01-19,Albany Great Danes,Vermont Catamounts,away,-245,0.9948371785695593,0.7101449275362319,0.2846922510333274,0.6974960150316522,0.1,1000,away_ml
2026-01-19,Fairleigh Dickinson Knights,Wagner Seahawks,away,112,0.7305960677464595,0.4716981132075472,0.2588979545389123,0.23115888798117165,0.05778972199529291,578,away_ml
2026-01-19,Towson,Drexel Dragons,away,215,0.5651215682609463,0.31746031746031744,0.24766125080062884,0.11519127944215296,0.02879781986053824,288,away_ml
2026-01-19,Siena Saints,Fairfield Stags,home,-315,0.9847611251226563,0.7590361445783133,0.2257249805443431,0.7110336887146808,0.1,1000,home_ml
2026-01-19,Binghamton Bearcats,UMBC Retrievers,away,-285,0.9450949621287654,0.7402597402597403,0.20483522186902514,0.5837803823267217,0.1,1000,away_ml
2026-01-19,Marist Red Foxes,Merrimack Warriors,home,-345,0.9769206316698562,0.7752808988764045,0.2016397327934517,0.6956570781374085,0.1,1000,home_ml
2026-01-20,Lehigh Mountain Hawks,Loyola (MD) Greyhounds,away,210,0.5185706573659364,0.3225806451612903,0.19599001220464612,0.09332857724030767,0.023332144310076918,233,away_ml
2026-01-19,Niagara Purple Eagles,Mt. St. Mary's Mountaineers,away,-182,0.8347785360843231,0.6453900709219859,0.1893884651623372,0.3446870065954537,0.08617175164886343,862,away_ml
2026-01-19,Rider Broncs,Sacred Heart Pioneers,away,-196,0.8442271656937521,0.6621621621621622,0.18206500353158994,0.35684740692191635,0.08921185173047909,892,away_ml
2026-01-19,Maine Black,New Hampshire,away,112,0.650693698381124,0.4716981132075472,0.17899558517357683,0.15981748676212215,0.03995437169053054,400,away_ml
2026-01-20,Northern Arizona Lumberjacks,Montana Grizzlies,away,-265,0.9035893894117669,0.726027397260274,0.17756199215149293,0.4705392792014564,0.1,1000,away_ml
