date,home_team,away_team,side,odds,model_prob,implied_prob,edge,kelly_full,kelly_applied,bet_size_dollars,market
2026-02-07,Marquette Golden Eagles,Butler,away,132,0.9421887342464732,0.43103448275862066,0.5111542514878525,0.38723806930897914,0.09680951732724478,968,away_ml
2026-02-07,Florida A&M Rattlers,Texas Southern,away,124,0.9535165011612162,0.44642857142857145,0.5070879297326447,0.4089418788166489,0.1,1000,away_ml
2026-02-07,Lipscomb Bisons,Central Arkansas,away,138,0.9270948184775685,0.42016806722689076,0.5069267512506777,0.36733822554396933,0.09183455638599233,918,away_ml
2026-02-07,Fairleigh Dickinson Knights,Mercyhurst Lakers,away,110,0.976265619156118,0.47619047619047616,0.5000751429656418,0.45461376633240164,0.1,1000,away_ml
2026-02-07,Bryant,Maine Black,away,120,0.9513157770897589,0.45454545454545453,0.49677032254430437,0.41397526878692026,0.1,1000,away_ml
2026-02-07,Tennessee Tech Golden Eagles,Eastern Illinois Panthers,away,172,0.8578978290213989,0.36764705882352944,0.49025077019786945,0.28502951755690087,0.07125737938922522,713,away_ml
2026-02-07,East Texas A&M Lions,Northwestern St Demons,away,114,0.9428319684969744,0.4672897196261682,0.47554224887080615,0.4171423235708827,0.1,1000,away_ml
2026-02-08,Kentucky,Tennessee Volunteers,away,116,0.9154985776547861,0.46296296296296297,0.4525356146918232,0.3901169092170889,0.09752922730427223,975,away_ml
2026-02-08,Jacksonville St Gamecocks,Kennesaw St Owls,away,-104,0.9450986637119452,0.5098039215686274,0.43529474214331776,0.4527065318290504,0.1,1000,away_ml
2026-02-07,IUPUI Jaguars,Cleveland St Vikings,away,-104,0.9450986637119452,0.5098039215686274,0.43529474214331776,0.4527065318290504,0.1,1000,away_ml
2026-02-07,Arkansas-Little Rock Trojans,SIU-Edwardsville Cougars,away,-104,0.9450986637119452,0.5098039215686274,0.43529474214331776,0.4527065318290504,0.1,1000,away_ml
2026-02-07,Central Connecticut St,Wagner Seahawks,away,210,0.7561784375579715,0.3225806451612903,0.4335977923966812,0.20647513923651487,0.051618784809128716,516,away_ml
2026-02-08,UTEP Miners,New Mexico St Aggies,away,-102,0.9367823366511625,0.504950495049505,0.43183184160165755,0.4404684784336907,0.1,1000,away_ml
