date,home_team,away_team,side,odds,model_prob,implied_prob,edge,kelly_full,kelly_applied,bet_size_dollars,market
2026-01-27,Prairie View Panthers,Alabama A&M,away,116,0.9154985776547861,0.46296296296296297,0.4525356146918232,0.3901169092170889,0.09752922730427223,975,away_ml
2026-01-27,Nicholls St Colonels,New Orleans Privateers,away,172,0.7217956833122687,0.36764705882352944,0.3541486244887393,0.20590036307484846,0.051475090768712116,515,away_ml
2026-01-28,Houston Christian,Incarnate Word Cardinals,away,-128,0.8943146038742278,0.5614035087719298,0.332911095102298,0.42612620173094146,0.1,1000,away_ml
2026-01-28,Central Michigan Chippewas,Eastern Michigan Eagles,away,-192,0.9501440281193515,0.6575342465753424,0.2926097815440091,0.5618107805644973,0.1,1000,away_ml
2026-01-28,UNLV Rebels,New Mexico Lobos,away,-220,0.9363025642377245,0.6875,0.2488025642377245,0.5473656413229939,0.1,1000,away_ml
2026-01-28,Loyola (Chi) Ramblers,Saint Joseph's Hawks,away,-164,0.8598034680072564,0.6212121212121212,0.23859134679513516,0.3912898087440216,0.0978224521860054,978,away_ml
2026-01-28,Indiana Hoosiers,Purdue Boilermakers,away,-250,0.9398820444416436,0.7142857142857143,0.22559633015592928,0.5639908253898234,0.1,1000,away_ml
2026-01-28,Kent State Golden Flashes,Ohio Bobcats,home,-350,0.9961787505654923,0.7777777777777778,0.21840097278771453,0.7644034047570012,0.1,1000,home_ml
2026-01-27,Pittsburgh Panthers,Wake Forest Demon Deacons,away,112,0.6710167601364638,0.4716981132075472,0.19931864692891665,0.17796307761510413,0.04449076940377603,445,away_ml
2026-01-28,Oklahoma Sooners,Arkansas Razorbacks,away,-164,0.7883261599499519,0.6212121212121212,0.1671140387378307,0.2740670235300423,0.06851675588251058,685,away_ml
2026-01-28,UIC Flames,Indiana St Sycamores,home,-300,0.9071890117773174,0.75,0.15718901177731737,0.4715670353319522,0.1,1000,home_ml
2026-01-28,Vanderbilt Commodores,Kentucky,home,-315,0.9135962179549926,0.7590361445783133,0.15456007337667932,0.48686423113653987,0.1,1000,home_ml
