date,home_team,away_team,side,odds,model_prob,implied_prob,edge,kelly_full,kelly_applied,bet_size_dollars,market
2026-02-26,Tulane Green Wave,Tulsa Golden Hurricane,home,168,0.8906005753588341,0.373134328358209,0.517466247000625,0.3080156232146578,0.07700390580366445,770,home_ml
2026-02-26,Ole Miss Rebels,LSU,away,106,0.9504125598238495,0.4854368932038835,0.46497566661996603,0.43865628926411887,0.1,1000,away_ml
2026-02-26,Eastern Kentucky Colonels,Queens University Royals,away,-118,0.9689932830065017,0.5412844036697247,0.4277088793367769,0.5046964776173968,0.1,1000,away_ml
2026-02-26,Saint Joseph's Hawks,George Mason Patriots,home,-115,0.9537407215949791,0.5348837209302325,0.4188570006647466,0.4816855507644587,0.1,1000,home_ml
2026-02-26,UTSA Roadrunners,East Carolina Pirates,home,164,0.7860346155734869,0.3787878787878788,0.4072467367856081,0.24832118096683425,0.062080295241708564,621,home_ml
2026-02-26,Fort Wayne Mastodons,Wright St Raiders,away,-158,0.9777893065833747,0.6124031007751938,0.36538620580818093,0.5773102051769259,0.1,1000,away_ml
2026-02-26,Milwaukee Panthers,Youngstown St Penguins,away,-120,0.9089691269114771,0.5454545454545454,0.3635145814569317,0.436217497748318,0.1,1000,away_ml
2026-02-26,Western Carolina Catamounts,Mercer,away,-128,0.9223558537354088,0.5614035087719298,0.36095234496347905,0.4620190015532532,0.1,1000,away_ml
2026-02-26,Oregon Ducks,Wisconsin Badgers,away,-245,0.9762718085528935,0.7101449275362319,0.2661268810166616,0.6520108584908209,0.1,1000,away_ml
2026-02-25,IUPUI Jaguars,Oakland Golden Grizzlies,away,-275,0.9933955516506603,0.7333333333333333,0.260062218317327,0.7151711003726491,0.1,1000,away_ml
2026-02-26,California Golden,SMU Mustangs,away,-215,0.9363025642377245,0.6825396825396826,0.25376288169804195,0.5455901956507903,0.1,1000,away_ml
2026-02-26,West Georgia Wolves,Lipscomb Bisons,away,-250,0.9602284608980582,0.7142857142857143,0.24594274661234394,0.61485686653086,0.1,1000,away_ml
2026-02-26,Pepperdine Waves,Seattle Redhawks,away,-280,0.9688348341057992,0.7368421052631579,0.23199272884264133,0.6495796407593956,0.1,1000,away_ml
2026-02-26,James Madison Dukes,Georgia Southern Eagles,home,-250,0.9345605576046316,0.7142857142857143,0.22027484331891733,0.5506871082972935,0.1,1000,home_ml
2026-02-26,Cleveland St Vikings,Northern Kentucky Norse,away,-325,0.9644680519928869,0.7647058823529411,0.19976216963994575,0.6492270513298236,0.1,1000,away_ml
2026-02-26,Providence Friars,Xavier Musketeers,home,-320,0.955772765612072,0.7619047619047619,0.19386800370731017,0.6203776118633926,0.1,1000,home_ml
2026-02-26,Texas Longhorns,Florida Gators,away,-315,0.9474690484383544,0.7590361445783133,0.1884329038600412,0.5935636471591298,0.1,1000,away_ml
2026-02-26,Robert Morris Colonials,Detroit Mercy Titans,home,-430,0.9921502868669425,0.8113207547169812,0.18082953214996134,0.7775669882448338,0.1,1000,home_ml
2026-02-26,Iowa Hawkeyes,Ohio State Buckeyes,home,-315,0.9296154400197244,0.7590361445783133,0.17057929544141115,0.5373247806404452,0.1,1000,home_ml
2026-02-26,Northern Iowa Panthers,Illinois St Redbirds,home,-315,0.9135962179549926,0.7590361445783133,0.15456007337667932,0.48686423113653987,0.1,1000,home_ml
